Label,Notation,Parent Notation,Sort Priority
"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",rcx,,29
WEST HERTFORDSHIRE HOSPITALS NHS TRUST,rwg,,30
WEST SUFFOLK NHS FOUNDATION TRUST,rgr,,31
"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",rf4,,32
BARTS HEALTH NHS TRUST,r1h,,33
CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST,rv3,,34
CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,ryx,,35
CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,rqm,,36
CROYDON HEALTH SERVICES NHS TRUST,rj6,,37
EAST LONDON NHS FOUNDATION TRUST,rwk,,38
EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,rvr,,39
GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,rj1,,40
HCA UK - London Bridge,nw605,,41
HCA UK - The Lister,nw603,,42
HCA UK - The Princess Grace,nw601,,43
HCA UK - The Wellington Hospital North Building,nw602,,44
HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,rqx,,45
Hospital of St John & St Elizabeth - Hospital of St John & St Elizabeth,nmm01,,46
HOUNSLOW AND RICHMOND COMMUNITY HEALTHCARE NHS TRUST,ry9,,47
IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ryj,,48
KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,rjz,,49
KINGSTON HOSPITAL NHS FOUNDATION TRUST,rax,,50
LEWISHAM AND GREENWICH NHS TRUST,rj2,,51
LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,r1k,,52
NHS NIGHTINGALE HOSPITAL LONDON,r1h0a,,53
NORTH EAST LONDON NHS FOUNDATION TRUST,rat,,54
NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,rap,,55
OXLEAS NHS FOUNDATION TRUST,rpg,,56
ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,rt3,,57
ROYAL FREE LONDON NHS FOUNDATION TRUST,ral,,58
Royal Hospital for Neuro-Disability � West Hill,nn101,,59
ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,ran,,60
SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,rv5,,61
ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,rj7,,62
THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,ras,,63
The London Clinic - 20 Devonshire Place,e8770,,64
THE ROYAL MARSDEN NHS FOUNDATION TRUST,rpy,,65
UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,rrv,,66
WEST LONDON NHS TRUST,rkl,,67
WHITTINGTON HEALTH NHS TRUST,rke,,68
BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,ryw,,69
CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,rfs,,70
DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,ry8,,71
DERBYSHIRE HEALTHCARE NHS FOUNDATION TRUST,rxm,,72
GEORGE ELIOT HOSPITAL NHS TRUST,rlt,,73
KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,rnq,,74
LEICESTERSHIRE PARTNERSHIP NHS TRUST,rt5,,75
LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,ry5,,76
LINCOLNSHIRE PARTNERSHIP NHS FOUNDATION TRUST,rp7,,77
MIDLANDS PARTNERSHIP NHS FOUNDATION TRUST,rre,,78
NORTH STAFFORDSHIRE COMBINED HEALTHCARE NHS TRUST,rly,,79
NORTHAMPTON GENERAL HOSPITAL NHS TRUST,rns,,80
NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST,rp1,,81
NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,rx1,,82
NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST,rha,,83
Ramsay Health UK - Nottingham Woodthorpe,nvc40,,84
SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,rxk,,85
SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,rk5,,86
SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,rxw,,87
SHROPSHIRE COMMUNITY HEALTH NHS TRUST,r1d,,88
SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,rjc,,89
THE DUDLEY GROUP NHS FOUNDATION TRUST,rna,,90
THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,rl1,,91
THE ROYAL ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,rrj,,92
THE ROYAL WOLVERHAMPTON NHS TRUST,rl4,,93
UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,rwd,,94
UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,rrk,,95
UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,rkb,,96
UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,rtg,,97
UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,rwe,,98
UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,rje,,99
WALSALL HEALTHCARE NHS TRUST,rbk,,100
WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,rwp,,101
WORCESTERSHIRE HEALTH AND CARE NHS TRUST,r1a,,102
WYE VALLEY NHS TRUST,rlq,,103
AIREDALE NHS FOUNDATION TRUST,rcf,,104
BARNSLEY HOSPITAL NHS FOUNDATION TRUST,rff,,105
BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,tad,,106
BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,rae,,107
CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,rwy,,108
CITY HEALTH CARE PARTNERSHIP CIC - EAST RIDING COMMUNITY HOSPITAL,nnf94,,109
COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,rxp,,110
"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",rx4,,111
DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,rp5,,112
GATESHEAD HEALTH NHS FOUNDATION TRUST,rr7,,113
HARROGATE AND DISTRICT NHS FOUNDATION TRUST,rcd,,114
HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,rwa,,115
HUMBER TEACHING NHS FOUNDATION TRUST,rv9,,116
LEEDS AND YORK PARTNERSHIP NHS FOUNDATION TRUST,rgd,,117
LEEDS TEACHING HOSPITALS NHS TRUST,rr8,,118
MID YORKSHIRE HOSPITALS NHS TRUST,rxf,,119
NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,rnn,,120
NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,rvw,,121
NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,rjl,,122
NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,rtf,,123
ROTHERHAM DONCASTER AND SOUTH HUMBER NHS FOUNDATION TRUST,rxe,,124
SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,rcu,,125
Sheffield Health and Social Care NHS Foundation Trust,tah,,126
SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,rhq,,127
SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,rtr,,128
SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,r0b,,129
"TEES, ESK AND WEAR VALLEYS NHS FOUNDATION TRUST",rx3,,130
THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,rtd,,131
THE ROTHERHAM NHS FOUNDATION TRUST,rfr,,132
YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,rcb,,133
ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,rbs,,134
BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,rxl,,135
BOLTON NHS FOUNDATION TRUST,rmc,,136
CHESHIRE AND WIRRAL PARTNERSHIP NHS FOUNDATION TRUST,rxa,,137
COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,rjr,,138
EAST CHESHIRE NHS TRUST,rjn,,139
EAST LANCASHIRE HOSPITALS NHS TRUST,rxr,,140
GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST,rxv,,141
LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,rxn,,142
LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,rbq,,143
LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,rem,,144
MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,r0a,,145
MERSEY CARE NHS FOUNDATION TRUST,rw4,,146
MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,rbt,,147
NHS NIGHTINGALE HOSPITAL NORTH WEST,r0a90,,148
NORTH WEST BOROUGHS HEALTHCARE NHS FOUNDATION TRUST,rtv,,149
PENNINE ACUTE HOSPITALS NHS TRUST,rw6,,150
PENNINE CARE NHS FOUNDATION TRUST,rt2,,151
SALFORD ROYAL NHS FOUNDATION TRUST,rm3,,152
SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,rvy,,153
ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,rbn,,154
STOCKPORT NHS FOUNDATION TRUST,rwj,,155
TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,rmp,,156
THE CHRISTIE NHS FOUNDATION TRUST,rbv,,157
THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST,ren,,158
THE WALTON CENTRE NHS FOUNDATION TRUST,ret,,159
UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,rtx,,160
WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,rww,,161
WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,rbl,,162
"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",rrf,,163
ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,rtk,,164
BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,rwx,,165
BMI Healthcare - Mount Alvernia,nt455,,166
BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,rxh,,167
BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,rxq,,168
Central Surrey Health - WALTON COMMUNITY HOSPITAL,ntv0s,,169
Central Surrey Health - WOKING COMMUNITY HOSPITAL,ntv0o,,170
DARTFORD AND GRAVESHAM NHS TRUST,rn7,,171
EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,rvv,,172
EAST SUSSEX HEALTHCARE NHS TRUST,rxc,,173
FRIMLEY HEALTH NHS FOUNDATION TRUST,rdu,,174
HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,rn5,,175
ISLE OF WIGHT NHS TRUST,r1f,,176
KENT AND MEDWAY NHS AND SOCIAL CARE PARTNERSHIP TRUST,rxy,,177
KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,ryy,,178
MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,rwf,,179
MEDWAY NHS FOUNDATION TRUST,rpa,,180
Nuffield Health - Woking,nt241,,181
Oldercare (Haslemere) Limited - ST MAGNUS HOSPITAL,8cm63,,182
OXFORD HEALTH NHS FOUNDATION TRUST,rnu,,183
OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,rth,,184
PORTSMOUTH HOSPITALS NHS TRUST,rhu,,185
ROYAL BERKSHIRE NHS FOUNDATION TRUST,rhw,,186
ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,ra2,,187
SOLENT NHS TRUST,r1c,,188
SOUTHERN HEALTH NHS FOUNDATION TRUST,rw1,,189
SURREY AND SUSSEX HEALTHCARE NHS TRUST,rtp,,190
SUSSEX COMMUNITY NHS FOUNDATION TRUST,rdr,,191
UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,rhm,,192
VIRGIN CARE SERVICES LTD - LIVINGSTONE COMMUNITY HOSPITAL,ndaj0,,193
VIRGIN CARE SERVICES LTD - SHEPPEY COMMUNITY HOSPITAL,ndaj1,,194
WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,ryr,,195
CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,rj8,,196
Cygnet Health Care Limited,nmj,,197
DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,rbd,,198
DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,rdy,,199
GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,rtq,,200
GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,rte,,201
GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,rn3,,202
LIVEWELL SOUTHWEST - MOUNT GOULD HOSPITAL,nr527,,203
NHS Trust UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,r0d,,204
NORTH BRISTOL NHS TRUST,rvj,,205
NORTHERN DEVON HEALTHCARE NHS TRUST,rbz,,206
POOLE HOSPITAL NHS FOUNDATION TRUST,rd3,,207
ROYAL CORNWALL HOSPITALS NHS TRUST,ref,,208
ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,rh8,,209
ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,rd1,,210
SALISBURY NHS FOUNDATION TRUST,rnz,,211
SOMERSET NHS FOUNDATION TRUST,rba,,212
TAUNTON AND SOMERSET NHS FOUNDATION TRUST,rba,,213
THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,rdz,,214
TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,ra9,,215
UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ra7,,216
UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,rk9,,217
VIRGIN CARE LTD - PAULTON MEMORIAL HOSPITAL,nqt5h,,218
VIRGIN CARE LTD - ST MARTINS HOSPITAL,nqt5k,,219
WESTON AREA HEALTH NHS TRUST,ra3,,220
WILTSHIRE HEALTH & CARE - CHIPPENHAM COMMUNITY HOSPITAL,axg01,,221
WILTSHIRE HEALTH & CARE - SAVERNAKE COMMUNITY HOSPITAL,axg02,,222
WILTSHIRE HEALTH & CARE - WARMINSTER COMMUNITY HOSPITAL,axg03,,223
YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,ra4,,224
